	sequences per sample	iteration	LC01_F	LC02_F	LC03_F	LC05_F	LC06_F	LC07_F	LC08_F	LC10_F	LC11_F	LC12_F	LC13_F	LP02_F	LP03_F	LP04_F	LP05_F	LP06_F	LP08_F_REDO	LP09_F	LP11_F	LP12_F	LP13_F_REDO	LP14_F	LP16_F	LP17_F	LP18_F	LP19_F	LP20_F	s10832	s10852	s11287	s11367	s12389	s1624	s20844	s21911	s21944	s22683	s22756	s22787	s24010	s25149	s26891	s26917	s27111	s27321_9596	s27403	s27555	s27796	s28408	s28504	s28535	s28791	s29396	s29404	s29523	s29527	s29556	s29586	s29745	s29753	s29763	s29777	s29780_9504	s29848	s29934	s30012	s30239	s30731	s30879	s31091	s31166	s31202	s31219	s31369	s31407	s31475	s31659	s31686	s31716	s31761	s31904	s31943	s32025	s32109	s32186	s32573	s32679	s32994	s33276	s33833	sAI_5316	sAI_9042	sAI_9328
alpha_rarefaction_1526_0.txt	1526	0	40.0	13.0	35.0	55.0	59.0	58.0	32.0	54.0	50.0	35.0	44.0	31.0	25.0	17.0	57.0	27.0	25.0	23.0	45.0	14.0	14.0	32.0	33.0	42.0	15.0	9.0	39.0	27.0	21.0	7.0	19.0	27.0	19.0	23.0	11.0	19.0	32.0	51.0	19.0	14.0	17.0	20.0	19.0	30.0	23.0	23.0	27.0	16.0	19.0	9.0	42.0	23.0	45.0	13.0	41.0	25.0	27.0	18.0	48.0	5.0	26.0	6.0	17.0	17.0	19.0	11.0	44.0	27.0	16.0	18.0	18.0	18.0	33.0	35.0	12.0	13.0	38.0	13.0	15.0	18.0	69.0	33.0	61.0	20.0	39.0	33.0	17.0	27.0	23.0	54.0	4.0	24.0	11.0
alpha_rarefaction_1526_1.txt	1526	1	37.0	16.0	40.0	34.0	62.0	60.0	25.0	59.0	48.0	42.0	48.0	35.0	21.0	14.0	55.0	38.0	32.0	13.0	45.0	23.0	8.0	26.0	28.0	36.0	21.0	6.0	31.0	23.0	25.0	8.0	20.0	27.0	15.0	36.0	13.0	21.0	39.0	52.0	20.0	9.0	12.0	24.0	20.0	20.0	26.0	20.0	38.0	24.0	20.0	19.0	42.0	19.0	41.0	19.0	47.0	23.0	19.0	24.0	47.0	13.0	21.0	13.0	14.0	32.0	29.0	11.0	34.0	31.0	11.0	24.0	25.0	29.0	31.0	36.0	11.0	14.0	31.0	13.0	16.0	15.0	69.0	41.0	64.0	22.0	39.0	35.0	18.0	26.0	26.0	57.0	4.0	23.0	17.0
alpha_rarefaction_1526_2.txt	1526	2	42.0	15.0	43.0	42.0	51.0	56.0	24.0	64.0	64.0	55.0	59.0	35.0	18.0	18.0	58.0	37.0	27.0	19.0	49.0	15.0	16.0	28.0	38.0	34.0	13.0	14.0	42.0	33.0	34.0	13.0	17.0	13.0	14.0	28.0	10.0	17.0	37.0	38.0	13.0	19.0	17.0	23.0	16.0	23.0	21.0	21.0	38.0	18.0	16.0	8.0	44.0	28.0	50.0	12.0	44.0	22.0	18.0	31.0	45.0	13.0	31.0	10.0	27.0	26.0	21.0	5.0	26.0	35.0	13.0	28.0	16.0	23.0	35.0	35.0	20.0	13.0	34.0	16.0	15.0	20.0	70.0	35.0	62.0	22.0	47.0	22.0	12.0	27.0	14.0	50.0	6.0	24.0	14.0
alpha_rarefaction_1526_3.txt	1526	3	41.0	13.0	36.0	50.0	59.0	58.0	31.0	53.0	51.0	46.0	52.0	25.0	23.0	16.0	49.0	34.0	30.0	12.0	49.0	14.0	18.0	21.0	23.0	32.0	18.0	9.0	39.0	19.0	20.0	6.0	16.0	30.0	13.0	19.0	10.0	22.0	38.0	63.0	19.0	16.0	14.0	27.0	14.0	25.0	23.0	26.0	29.0	18.0	26.0	20.0	49.0	22.0	46.0	18.0	41.0	20.0	20.0	18.0	59.0	6.0	34.0	10.0	25.0	25.0	26.0	10.0	37.0	25.0	16.0	24.0	20.0	18.0	29.0	36.0	13.0	21.0	40.0	14.0	13.0	14.0	64.0	34.0	63.0	18.0	38.0	30.0	15.0	29.0	21.0	46.0	4.0	26.0	19.0
alpha_rarefaction_1526_4.txt	1526	4	46.0	17.0	39.0	45.0	60.0	59.0	26.0	57.0	45.0	53.0	53.0	29.0	21.0	19.0	53.0	30.0	31.0	27.0	51.0	20.0	16.0	28.0	24.0	36.0	12.0	12.0	41.0	21.0	24.0	13.0	20.0	24.0	16.0	26.0	12.0	21.0	29.0	49.0	17.0	22.0	5.0	29.0	17.0	18.0	21.0	25.0	33.0	27.0	22.0	20.0	33.0	25.0	51.0	15.0	50.0	18.0	19.0	19.0	48.0	11.0	30.0	8.0	19.0	24.0	31.0	9.0	44.0	25.0	17.0	19.0	22.0	19.0	31.0	36.0	7.0	15.0	40.0	13.0	11.0	15.0	49.0	35.0	49.0	22.0	35.0	31.0	10.0	26.0	18.0	54.0	4.0	23.0	20.0
alpha_rarefaction_1526_5.txt	1526	5	32.0	27.0	32.0	49.0	68.0	62.0	22.0	64.0	41.0	45.0	44.0	33.0	17.0	11.0	52.0	35.0	28.0	21.0	47.0	15.0	15.0	30.0	23.0	35.0	18.0	7.0	44.0	24.0	24.0	14.0	22.0	28.0	14.0	29.0	14.0	23.0	36.0	45.0	14.0	17.0	11.0	16.0	26.0	23.0	21.0	25.0	37.0	24.0	22.0	16.0	34.0	28.0	44.0	16.0	46.0	26.0	22.0	22.0	44.0	8.0	30.0	13.0	22.0	32.0	24.0	8.0	34.0	32.0	14.0	22.0	14.0	19.0	27.0	34.0	21.0	15.0	34.0	7.0	20.0	8.0	62.0	41.0	62.0	25.0	37.0	29.0	7.0	24.0	13.0	53.0	5.0	27.0	16.0
alpha_rarefaction_1526_6.txt	1526	6	40.0	22.0	49.0	50.0	59.0	47.0	22.0	55.0	54.0	56.0	44.0	33.0	22.0	11.0	48.0	28.0	26.0	21.0	58.0	19.0	17.0	33.0	37.0	23.0	20.0	9.0	44.0	28.0	28.0	13.0	14.0	21.0	12.0	31.0	12.0	15.0	39.0	61.0	19.0	13.0	19.0	28.0	9.0	15.0	21.0	25.0	27.0	19.0	22.0	15.0	42.0	26.0	40.0	21.0	37.0	25.0	20.0	23.0	49.0	3.0	27.0	10.0	20.0	24.0	32.0	14.0	45.0	38.0	12.0	22.0	17.0	19.0	32.0	36.0	11.0	14.0	29.0	12.0	16.0	12.0	62.0	34.0	68.0	22.0	43.0	24.0	8.0	27.0	22.0	52.0	7.0	28.0	11.0
alpha_rarefaction_1526_7.txt	1526	7	50.0	22.0	41.0	61.0	69.0	60.0	19.0	51.0	50.0	56.0	51.0	25.0	17.0	24.0	50.0	34.0	26.0	14.0	53.0	20.0	18.0	25.0	33.0	34.0	10.0	9.0	42.0	18.0	25.0	12.0	18.0	21.0	19.0	24.0	14.0	17.0	34.0	43.0	21.0	23.0	10.0	17.0	17.0	22.0	22.0	22.0	34.0	18.0	20.0	15.0	36.0	29.0	47.0	11.0	41.0	26.0	21.0	22.0	39.0	8.0	23.0	7.0	16.0	22.0	32.0	7.0	42.0	33.0	10.0	25.0	15.0	11.0	28.0	33.0	14.0	16.0	27.0	7.0	12.0	14.0	50.0	25.0	59.0	25.0	38.0	34.0	11.0	28.0	25.0	45.0	6.0	22.0	19.0
alpha_rarefaction_1526_8.txt	1526	8	40.0	14.0	40.0	53.0	67.0	53.0	22.0	56.0	56.0	41.0	51.0	33.0	20.0	22.0	43.0	43.0	24.0	18.0	63.0	11.0	19.0	21.0	29.0	21.0	15.0	14.0	40.0	15.0	24.0	10.0	18.0	24.0	16.0	25.0	17.0	21.0	35.0	51.0	32.0	13.0	13.0	29.0	17.0	27.0	34.0	27.0	41.0	10.0	22.0	15.0	34.0	25.0	42.0	18.0	43.0	32.0	20.0	24.0	50.0	5.0	28.0	6.0	20.0	27.0	29.0	8.0	48.0	32.0	9.0	24.0	22.0	23.0	29.0	30.0	15.0	15.0	30.0	16.0	12.0	12.0	60.0	26.0	48.0	23.0	48.0	31.0	10.0	19.0	22.0	37.0	6.0	35.0	22.0
alpha_rarefaction_1526_9.txt	1526	9	37.0	17.0	45.0	50.0	64.0	64.0	29.0	69.0	61.0	50.0	53.0	43.0	18.0	22.0	51.0	29.0	27.0	24.0	49.0	23.0	21.0	23.0	30.0	31.0	11.0	18.0	33.0	28.0	25.0	15.0	19.0	28.0	23.0	27.0	14.0	22.0	30.0	51.0	22.0	14.0	10.0	22.0	10.0	16.0	30.0	25.0	27.0	23.0	22.0	14.0	39.0	22.0	35.0	14.0	36.0	26.0	26.0	18.0	54.0	7.0	33.0	7.0	20.0	26.0	34.0	8.0	34.0	22.0	14.0	22.0	21.0	23.0	34.0	27.0	11.0	22.0	41.0	9.0	17.0	17.0	66.0	41.0	62.0	25.0	48.0	33.0	11.0	26.0	22.0	56.0	3.0	26.0	19.0
alpha_rarefaction_3042_0.txt	3042	0	55.0	14.0	53.0	57.0	73.0	72.0	27.0	64.0	72.0	58.0	61.0	30.0	30.0	34.0	53.0	38.0	21.0	13.0	55.0	16.0	18.0	34.0	37.0	45.0	15.0	11.0	51.0	27.0	27.0	6.0	22.0	27.0	16.0	30.0	20.0	24.0	38.0	51.0	16.0	14.0	16.0	23.0	20.0	25.0	32.0	20.0	34.0	23.0	13.0	19.0	32.0	29.0	51.0	20.0	48.0	19.0	27.0	23.0	67.0	10.0	26.0	12.0	18.0	21.0	26.0	7.0	39.0	27.0	10.0	28.0	19.0	22.0	26.0	29.0	14.0	13.0	32.0	13.0	16.0	15.0	71.0	35.0	59.0	24.0	37.0	32.0	13.0	26.0	20.0	63.0	6.0	24.0	21.0
alpha_rarefaction_3042_1.txt	3042	1	45.0	20.0	43.0	53.0	68.0	69.0	27.0	55.0	73.0	64.0	62.0	47.0	22.0	27.0	54.0	42.0	28.0	17.0	58.0	23.0	14.0	27.0	30.0	39.0	14.0	10.0	41.0	23.0	28.0	12.0	17.0	29.0	9.0	35.0	14.0	16.0	28.0	49.0	23.0	14.0	12.0	26.0	22.0	20.0	24.0	16.0	33.0	24.0	20.0	10.0	40.0	26.0	43.0	24.0	45.0	28.0	22.0	24.0	57.0	6.0	32.0	9.0	24.0	22.0	26.0	12.0	38.0	21.0	14.0	16.0	19.0	18.0	33.0	42.0	23.0	15.0	38.0	11.0	16.0	16.0	60.0	48.0	62.0	26.0	48.0	34.0	10.0	29.0	22.0	63.0	5.0	33.0	20.0
alpha_rarefaction_3042_2.txt	3042	2	46.0	19.0	40.0	50.0	68.0	56.0	30.0	76.0	67.0	52.0	59.0	38.0	22.0	20.0	62.0	46.0	26.0	21.0	56.0	15.0	18.0	36.0	33.0	42.0	23.0	18.0	41.0	25.0	27.0	14.0	21.0	27.0	12.0	20.0	12.0	19.0	38.0	52.0	15.0	18.0	7.0	29.0	19.0	20.0	27.0	20.0	26.0	18.0	16.0	13.0	49.0	26.0	46.0	16.0	48.0	22.0	21.0	21.0	61.0	8.0	21.0	6.0	12.0	22.0	29.0	11.0	47.0	29.0	13.0	24.0	18.0	27.0	29.0	41.0	20.0	14.0	41.0	7.0	19.0	17.0	62.0	35.0	66.0	20.0	51.0	30.0	9.0	24.0	24.0	73.0	6.0	20.0	18.0
alpha_rarefaction_3042_3.txt	3042	3	36.0	23.0	41.0	52.0	71.0	60.0	25.0	55.0	62.0	57.0	44.0	35.0	32.0	24.0	49.0	39.0	22.0	26.0	48.0	11.0	18.0	38.0	31.0	46.0	16.0	13.0	54.0	23.0	22.0	10.0	21.0	27.0	9.0	28.0	14.0	19.0	33.0	61.0	24.0	19.0	10.0	21.0	17.0	24.0	28.0	16.0	20.0	11.0	26.0	17.0	33.0	31.0	42.0	13.0	61.0	22.0	20.0	22.0	59.0	9.0	21.0	12.0	18.0	31.0	28.0	5.0	40.0	30.0	8.0	29.0	12.0	22.0	29.0	34.0	17.0	11.0	40.0	6.0	18.0	14.0	61.0	32.0	61.0	18.0	38.0	37.0	12.0	29.0	24.0	57.0	8.0	31.0	17.0
alpha_rarefaction_3042_4.txt	3042	4	38.0	19.0	40.0	56.0	72.0	62.0	27.0	60.0	58.0	59.0	50.0	40.0	21.0	22.0	46.0	33.0	27.0	14.0	62.0	19.0	20.0	33.0	34.0	42.0	26.0	12.0	47.0	24.0	18.0	12.0	14.0	24.0	22.0	25.0	14.0	14.0	39.0	50.0	14.0	19.0	7.0	23.0	22.0	24.0	30.0	19.0	27.0	21.0	15.0	13.0	45.0	19.0	55.0	14.0	43.0	26.0	22.0	26.0	53.0	9.0	29.0	8.0	16.0	21.0	31.0	6.0	34.0	22.0	13.0	19.0	19.0	23.0	28.0	36.0	18.0	10.0	39.0	6.0	18.0	20.0	65.0	36.0	64.0	21.0	43.0	27.0	15.0	27.0	26.0	54.0	4.0	30.0	19.0
alpha_rarefaction_3042_5.txt	3042	5	44.0	26.0	34.0	51.0	74.0	61.0	31.0	76.0	51.0	61.0	47.0	45.0	22.0	27.0	66.0	50.0	28.0	20.0	62.0	15.0	25.0	29.0	41.0	36.0	12.0	13.0	42.0	26.0	31.0	15.0	19.0	25.0	10.0	28.0	22.0	18.0	27.0	65.0	12.0	17.0	10.0	26.0	16.0	22.0	19.0	22.0	35.0	19.0	16.0	10.0	54.0	27.0	49.0	24.0	45.0	25.0	22.0	22.0	56.0	8.0	24.0	12.0	25.0	21.0	32.0	9.0	43.0	31.0	8.0	20.0	18.0	17.0	23.0	34.0	15.0	16.0	38.0	10.0	21.0	21.0	68.0	37.0	57.0	22.0	39.0	29.0	13.0	30.0	17.0	55.0	3.0	23.0	25.0
alpha_rarefaction_3042_6.txt	3042	6	39.0	22.0	44.0	58.0	76.0	70.0	22.0	63.0	54.0	63.0	54.0	36.0	17.0	19.0	68.0	35.0	27.0	19.0	65.0	13.0	12.0	38.0	36.0	41.0	11.0	15.0	53.0	24.0	22.0	10.0	15.0	29.0	18.0	22.0	14.0	15.0	39.0	52.0	18.0	20.0	16.0	32.0	20.0	22.0	20.0	24.0	32.0	17.0	26.0	17.0	46.0	24.0	50.0	15.0	51.0	19.0	16.0	28.0	46.0	3.0	25.0	11.0	18.0	14.0	39.0	11.0	44.0	37.0	20.0	24.0	21.0	17.0	24.0	38.0	15.0	14.0	41.0	13.0	20.0	19.0	61.0	38.0	80.0	27.0	37.0	36.0	8.0	27.0	22.0	49.0	4.0	29.0	20.0
alpha_rarefaction_3042_7.txt	3042	7	41.0	25.0	39.0	65.0	73.0	57.0	35.0	66.0	65.0	56.0	53.0	41.0	25.0	20.0	63.0	36.0	36.0	22.0	67.0	16.0	16.0	41.0	30.0	47.0	19.0	13.0	43.0	25.0	17.0	9.0	15.0	31.0	16.0	33.0	13.0	27.0	31.0	61.0	24.0	22.0	14.0	24.0	13.0	20.0	28.0	22.0	35.0	23.0	19.0	17.0	38.0	33.0	44.0	15.0	50.0	27.0	16.0	30.0	48.0	8.0	33.0	8.0	21.0	27.0	36.0	6.0	36.0	35.0	17.0	22.0	17.0	25.0	29.0	38.0	19.0	15.0	33.0	11.0	11.0	14.0	65.0	50.0	62.0	30.0	41.0	35.0	9.0	22.0	27.0	57.0	7.0	25.0	20.0
alpha_rarefaction_3042_8.txt	3042	8	57.0	19.0	45.0	46.0	87.0	62.0	25.0	74.0	61.0	54.0	66.0	43.0	29.0	21.0	59.0	33.0	26.0	15.0	61.0	18.0	16.0	37.0	35.0	35.0	12.0	13.0	42.0	19.0	24.0	7.0	20.0	36.0	17.0	27.0	17.0	17.0	30.0	52.0	16.0	18.0	16.0	27.0	17.0	26.0	28.0	22.0	24.0	16.0	23.0	16.0	55.0	24.0	53.0	22.0	45.0	18.0	21.0	23.0	67.0	5.0	36.0	9.0	16.0	20.0	35.0	9.0	41.0	29.0	15.0	21.0	23.0	27.0	27.0	43.0	16.0	11.0	36.0	10.0	17.0	17.0	63.0	34.0	64.0	36.0	48.0	26.0	20.0	38.0	24.0	60.0	2.0	24.0	15.0
alpha_rarefaction_3042_9.txt	3042	9	41.0	26.0	49.0	64.0	67.0	53.0	29.0	72.0	72.0	56.0	48.0	34.0	20.0	23.0	58.0	43.0	26.0	18.0	67.0	16.0	14.0	29.0	28.0	34.0	14.0	16.0	54.0	25.0	22.0	9.0	21.0	30.0	13.0	24.0	15.0	23.0	39.0	49.0	15.0	12.0	9.0	23.0	22.0	28.0	28.0	25.0	26.0	25.0	19.0	16.0	36.0	30.0	49.0	23.0	48.0	27.0	18.0	13.0	48.0	7.0	29.0	7.0	14.0	26.0	36.0	6.0	53.0	31.0	11.0	23.0	13.0	25.0	36.0	40.0	11.0	10.0	41.0	14.0	15.0	15.0	68.0	39.0	63.0	28.0	51.0	34.0	8.0	34.0	28.0	57.0	3.0	24.0	22.0
alpha_rarefaction_4558_0.txt	4558	0	36.0	18.0	38.0	53.0	95.0	73.0	33.0	74.0	64.0	55.0	51.0	41.0	26.0	17.0	67.0	46.0	29.0	30.0	73.0	21.0	22.0	41.0	40.0	46.0	15.0	14.0	44.0	18.0	25.0	7.0	19.0	25.0	22.0	36.0	12.0	21.0	39.0	49.0	13.0	27.0	9.0	21.0	20.0	24.0	20.0	21.0	27.0	23.0	30.0	18.0	39.0	24.0	48.0	15.0	37.0	28.0	23.0	14.0	58.0	6.0	37.0	9.0	26.0	26.0	35.0	15.0	50.0	30.0	16.0	14.0	22.0	28.0	34.0	42.0	14.0	11.0	45.0	13.0	9.0	16.0	68.0	39.0	58.0	20.0	41.0	30.0	14.0	39.0	19.0	61.0	5.0	35.0	19.0
alpha_rarefaction_4558_1.txt	4558	1	34.0	18.0	49.0	59.0	74.0	64.0	23.0	67.0	78.0	61.0	56.0	51.0	32.0	22.0	63.0	47.0	31.0	16.0	72.0	21.0	12.0	38.0	32.0	42.0	15.0	12.0	46.0	16.0	25.0	11.0	13.0	23.0	13.0	30.0	14.0	15.0	35.0	61.0	20.0	21.0	7.0	30.0	17.0	26.0	21.0	14.0	27.0	19.0	19.0	17.0	47.0	25.0	44.0	17.0	37.0	24.0	19.0	21.0	67.0	6.0	31.0	7.0	23.0	33.0	29.0	12.0	44.0	37.0	18.0	25.0	15.0	23.0	24.0	31.0	16.0	6.0	35.0	9.0	14.0	22.0	78.0	46.0	50.0	23.0	52.0	39.0	12.0	27.0	26.0	63.0	5.0	25.0	22.0
alpha_rarefaction_4558_2.txt	4558	2	46.0	17.0	40.0	62.0	79.0	74.0	28.0	71.0	78.0	62.0	56.0	33.0	17.0	17.0	67.0	50.0	40.0	26.0	55.0	20.0	25.0	30.0	35.0	47.0	19.0	14.0	59.0	22.0	25.0	8.0	26.0	28.0	17.0	33.0	16.0	13.0	32.0	47.0	18.0	23.0	11.0	30.0	15.0	23.0	34.0	19.0	32.0	17.0	30.0	17.0	31.0	26.0	49.0	23.0	45.0	25.0	20.0	23.0	53.0	8.0	30.0	10.0	16.0	29.0	26.0	13.0	42.0	36.0	16.0	27.0	14.0	24.0	28.0	40.0	23.0	15.0	36.0	14.0	10.0	15.0	70.0	42.0	60.0	21.0	43.0	33.0	9.0	23.0	22.0	77.0	3.0	28.0	12.0
